,Unnamed: 0,CASE_NUMBER,CASE_STATUS,CASE_RECEIVED_DATE,DECISION_DATE,EMPLOYER_NAME,PREVAILING_WAGE_SUBMITTED,PREVAILING_WAGE_SUBMITTED_UNIT,PAID_WAGE_SUBMITTED,PAID_WAGE_SUBMITTED_UNIT,JOB_TITLE,WORK_CITY,EDUCATION_LEVEL_REQUIRED,COLLEGE_MAJOR_REQUIRED,EXPERIENCE_REQUIRED_Y_N,EXPERIENCE_REQUIRED_NUM_MONTHS,COUNTRY_OF_CITIZENSHIP,PREVAILING_WAGE_SOC_CODE,PREVAILING_WAGE_SOC_TITLE,WORK_STATE,WORK_STATE_ABBREVIATION,WORK_POSTAL_CODE,FULL_TIME_POSITION_Y_N,VISA_CLASS,PREVAILING_WAGE_PER_YEAR,PAID_WAGE_PER_YEAR,JOB_TITLE_SUBGROUP,order,QOL_Poor,QOL_Average,QOL_High,QOL
2315,2330,I-200-13260-932607,certified,9/17/2013,9/26/2013,CLIPPERDATA LLC,67205.0,year,70000.0,year,DATA ANALYST,NEW YORK,,,,,,13-2051,Financial Analysts,New York,NY,,y,H-1B,67205.0,70000.0,data analyst,92382,,Average,,Average
2316,2331,I-200-13227-405921,certified,8/15/2013,8/21/2013,MARKITSERV LLC,67205.0,year,68000.0,year,"ASSOCIATE, DATA ANALYST, MARKIT TRADE PROCESSING",NEW YORK,,,,,,13-2051,Financial Analysts,New York,NY,,y,H-1B,67205.0,68000.0,data analyst,92386,,Average,,Average
2317,2332,I-200-14039-303698,certified,2/8/2014,2/13/2014,NOVUS PARTNERS INC,67205.0,year,67205.0,year,ASSOCIATE (CLIENT DATA ANALYST),NEW YORK,,,,,,13-2051,Financial Analysts,New York,NY,,y,H-1B,67205.0,67205.0,data analyst,92395,,Average,,Average
2318,2333,I-203-14167-591959,certified,6/23/2014,6/27/2014,FDM GROUP INC,67205.0,year,67205.0,year,FINANCIAL DATA ANALYST,NEW YORK,,,,,,13-2051,Financial Analysts,New York,NY,,y,E-3 Australian,67205.0,67205.0,data analyst,92396,,Average,,Average
2319,2334,I-200-15071-429174,certified,3/13/2015,3/19/2015,NEXTECH SOLUTIONS,32.29,hour,35.0,hour,DATA SCIENTIST,COLLIERVILLE,,,,,,15-1199,"COMPUTER OCCUPATIONS, ALL OTHER",Tennessee,TN,38017,y,H-1B,67163.2,72800.0,data scientist,92435,,Average,,Average
2320,2335,I-200-14296-020614,certified,10/23/2014,10/29/2014,ORBITZ WORLDWIDE LLC,67163.0,year,67163.0,year,DATA ANALYST,CHICAGO,,,,,,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",Illinois,IL,60661,y,H-1B,67163.0,67163.0,data analyst,92797,,Average,,Average
2321,2336,I-200-13302-990112,certified,10/29/2013,11/4/2013,JUMP OPERATIONS LLC,67142.0,year,68000.0,year,DATA ANALYST,CHICAGO,,,,,,13-2051,Financial Analysts,Illinois,IL,,y,H-1B,67142.0,68000.0,data analyst,92835,,Average,,Average
2322,2337,I-200-11290-421697,certified,10/17/2011,10/21/2011,CYMA SYSTEMS INC,67122.0,year,75000.0,year,SENIOR BUSINESS DATA ANALYST,COPPELL,,,,,,15-1121,Computer Systems Analysts,Texas,TX,,y,H-1B,67122.0,75000.0,data analyst,92865,,Average,,Average
2323,2338,I-200-14076-388458,certified,3/17/2014,3/21/2014,NEOTECH SOLUTIONS INC,67122.0,year,70000.0,year,CLINICAL DATA ANALYST,SOUTH PLAINFIELD,,,,,,19-1099,"Life Scientists, All Other",New Jersey,NJ,,y,H-1B,67122.0,70000.0,data analyst,92878,,Average,,Average
2324,2339,I-200-11277-018248,certified,10/4/2011,10/11/2011,INNOCORE SOLUTIONS INC,67122.0,year,68000.0,year,SAS DATA ANALYST,IRVING,,,,,,15-1121,Computer Systems Analysts,Texas,TX,,y,H-1B,67122.0,68000.0,data analyst,92884,,Average,,Average
2325,2340,I-200-15035-450096,certified,2/4/2015,2/13/2015,ESTRADA CONSULTING INC,67122.0,year,67150.0,year,DATA ANALYST,SACRAMENTO,,,,,,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",California,CA,95811,y,H-1B,67122.0,67150.0,data analyst,92889,,Average,,Average
2326,2341,I-200-15035-760353,certified,2/4/2015,2/11/2015,ESTRADA CONSULTING INC,67122.0,year,67150.0,year,DATA ANALYST,SACRAMENTO,,,,,,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",California,CA,95811,y,H-1B,67122.0,67150.0,data analyst,92890,,Average,,Average
2327,2342,I-200-15035-883920,certified,2/4/2015,2/13/2015,ESTRADA CONSULTING INC,67122.0,year,67150.0,year,DATA ANALYST,SACRAMENTO,,,,,,15-1132,"SOFTWARE DEVELOPERS, APPLICATIONS",California,CA,95811,y,H-1B,67122.0,67150.0,data analyst,92891,,Average,,Average
2328,2343,I-200-11304-980181,certified,10/31/2011,11/4/2011,ADVANTAGE TECHNICAL RESOURCING INC,67122.0,year,67122.0,year,BUSINESS DATA ANALYST,IRVING,,,,,,15-1121,Computer Systems Analysts,Texas,TX,,y,H-1B,67122.0,67122.0,data analyst,92907,,Average,,Average
2329,2344,I-200-11301-148206,certified-withdrawn,10/31/2011,3/4/2013,ADVANTAGE TECHNICAL RESOURCING INC,32.27,hour,32.27,hour,BUSINESS DATA ANALYST,IRVING,,,,,,15-1121,Computer Systems Analysts,Texas,TX,,y,H-1B,67121.6,67121.6,data analyst,92914,,Average,,Average
2330,2345,I-200-15049-765981,certified,2/19/2015,2/25/2015,DEMAND MEDIA INC,67101.0,year,90000.0,year,DATA ANALYST,SANTA MONICA,,,,,,19-3011,ECONOMISTS,California,CA,90404,y,H-1B,67101.0,90000.0,data analyst,92918,,Average,,Average
2331,2346,I-200-11320-989809,certified,11/21/2011,11/28/2011,CAPITAL ONE SERVICES LLC,67101.0,year,75500.0,year,PRINCIPAL DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,67101.0,75500.0,data analyst,92924,,Average,,Average
2332,2347,I-200-11298-975881,certified-withdrawn,11/1/2011,9/19/2014,CAPITAL ONE SERVICES LLC,67101.0,year,67500.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,67101.0,67500.0,data analyst,92956,,Average,,Average
2333,2348,I-200-12060-678560,certified-withdrawn,3/9/2012,7/8/2013,CAPITAL ONE SERVICES LLC,67101.0,year,67500.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,67101.0,67500.0,data analyst,92957,,Average,,Average
2334,2349,I-200-11298-790503,certified,11/1/2011,11/7/2011,CAPITAL ONE SERVICES LLC,67101.0,year,67500.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,67101.0,67500.0,data analyst,92958,,Average,,Average
2335,2350,I-200-11306-919324,certified,11/7/2011,11/15/2011,CAPITAL ONE SERVICES LLC,67101.0,year,67500.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,67101.0,67500.0,data analyst,92959,,Average,,Average
2336,2351,I-200-11311-679576,certified,11/9/2011,11/16/2011,CAPITAL ONE SERVICES LLC,67101.0,year,67500.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,67101.0,67500.0,data analyst,92960,,Average,,Average
2337,2352,I-200-11274-507190,certified,10/5/2011,10/12/2011,CAPITAL ONE SERVICES LLC,67100.8,year,67200.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,67100.8,67200.0,data analyst,92999,,Average,,Average
2338,2353,I-200-14069-878441,certified,3/14/2014,3/20/2014,DROPCAM INC,67080.0,year,70000.0,year,MARKETING DATA ANALYST,SAN FRANCISCO,,,,,,13-1111,Management Analysts,California,CA,,y,H-1B,67080.0,70000.0,data analyst,93028,,Average,,Average
2339,2354,I-200-14087-358488,certified,3/28/2014,4/3/2014,SCM DATA INC,67080.0,year,68000.0,year,DATA ANALYST,SAN FRANCISCO,,,,,,13-1111,Management Analysts,California,CA,,y,H-1B,67080.0,68000.0,data analyst,93036,,Average,,Average
2340,2355,I-200-14232-466042,certified,8/20/2014,8/26/2014,THEMESOFT INC,32.24,hour,32.24,hour,BUSINESS DATA ANALYST,DUBLIN,,,,,,15-1121,Computer Systems Analysts,Ohio,OH,,y,H-1B,67059.2,67059.2,data analyst,93098,,Average,,Average
2341,2356,I-200-15069-287306,certified,3/10/2015,3/16/2015,LOGANBRIGHT INC,67059.0,year,67100.0,year,HEALTHCARE DATA ANALYST / TESTER,TYNGSBORO,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,Massachusetts,MA,01879,y,H-1B,67059.0,67100.0,data analyst,93117,,Average,,Average
2342,2357,I-200-14119-233016,certified,4/29/2014,5/5/2014,INFORMATION CONTROL COMPANY LLC,67038.0,year,88000.0,year,STAFF CONSULTANT-BI DATA ANALYST,COLUMBUS,,,,,,15-1121,Computer Systems Analysts,Ohio,OH,,y,H-1B,67038.0,88000.0,data analyst,93134,,Average,,Average
2343,2358,I-200-15083-030675,certified,3/24/2015,3/30/2015,FOCUS IT INC,67038.0,year,67038.0,year,DATA ANALYST,SALINAS,,,,,,15-2041,STATISTICIANS,California,CA,93901,y,H-1B,67038.0,67038.0,data analyst,93182,,Average,,Average
2344,2359,I-200-14076-585960,certified,3/18/2014,3/24/2014,LEVEL 3 COMMUNICATIONS LLC,67018.0,year,67018.0,year,SENIOR DATA SCIENTIST,BROOMFIELD,,,,,,15-2031,Operations Research Analysts,Colorado,CO,,y,H-1B,67018.0,67018.0,data scientist,93209,,Average,,Average
2345,2360,I-200-14077-336798,certified-withdrawn,3/18/2014,7/14/2014,LEVEL 3 COMMUNICATIONS LLC,67018.0,year,67018.0,year,SENIOR DATA SCIENTIST,BROOMFIELD,,,,,,15-2031,Operations Research Analysts,Colorado,CO,,y,H-1B,67018.0,67018.0,data scientist,93210,,Average,,Average
2346,2361,I-200-15005-165244,certified,1/6/2015,1/12/2015,OPTIVER US LLC,66976.0,year,75000.0,year,DATA ANALYST,CHICAGO,,,,,,15-1141,DATABASE ADMINISTRATORS,Illinois,IL,60601,y,H-1B,66976.0,75000.0,data analyst,93258,,Average,,Average
2347,2362,I-200-14116-913233,certified,4/26/2014,5/1/2014,UNIVERSITY OF RHODE ISLAND,66828.0,year,66828.0,year,RESEARCH ASSOCIATE/DATA ANALYST III,KINGSTON,,,,,,15-1122,Information Security Analysts,Rhode Island,RI,,y,H-1B,66828.0,66828.0,data analyst,93472,,Average,,Average
2348,2363,I-200-14077-258533,certified,3/20/2014,3/26/2014,PUBLIC ENGINES INC,66810.0,year,98500.0,year,DATA SCIENTIST,DRAPER,,,,,,15-2041,Statisticians,Utah,UT,,y,H-1B,66810.0,98500.0,data scientist,93474,,Average,,Average
2349,2364,I-200-13133-903308,certified,5/6/2014,5/12/2014,ICF MACRO INC,66810.0,year,86424.0,year,SCIENTIFIC DATA ANALYST,ATLANTA,,,,,,19-2041,"Environmental Scientists and Specialists, Includin",Georgia,GA,,y,H-1B,66810.0,86424.0,data analyst,93475,,Average,,Average
2350,2365,I-200-12293-260283,certified,10/19/2012,10/25/2012,WEB YOGA INC,66768.0,year,76000.0,year,DATA ANALYST,DAYTON,,,,,,15-1121,Computer Systems Analysts,Ohio,OH,,y,H-1B,66768.0,76000.0,data analyst,93512,,Average,,Average
2351,2366,I-200-15071-044586,certified,3/12/2015,3/18/2015,GENERAL MOTORS COMPANY,66747.0,year,100000.0,year,SENIOR DATA ANALYST,DETROIT,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,Michigan,MI,48265,y,H-1B,66747.0,100000.0,data analyst,93527,,Average,,Average
2352,2367,I-200-15067-537473,certified,3/8/2015,3/12/2015,BUSINESS TECHNOLOGY SOFTWARE SOLUTIONS INC,66747.0,year,66747.0,year,COMUPUTER SYSTEMS ANALYST (SR DATA ANALYST),DETROIT,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,Michigan,MI,48226,y,H-1B,66747.0,66747.0,data analyst,93548,,Average,,Average
2353,2368,I-200-13340-680230,certified-withdrawn,12/9/2013,2/10/2014,LYNDACOM INC,66706.0,year,120000.0,year,"BUSINESS ANALYST, DATA SCIENTIST",CARPINTERIA,,,,,,15-2041,Statisticians,California,CA,,y,H-1B,66706.0,120000.0,data scientist,93576,,Average,,Average
2354,2369,I-200-13066-913562,certified,3/11/2013,3/15/2013,SHUTTERFLY INC,66685.0,year,90000.0,year,BUSINESS DATA ANALYST,REDWOOD CITY,,,,,,15-1121,Computer Systems Analysts,California,CA,,y,H-1B,66685.0,90000.0,data analyst,93641,,Average,,Average
2355,2370,I-200-13071-594441,certified,3/14/2013,3/20/2013,EVENTBRITE INC,66685.0,year,81000.0,year,DATA ANALYST,SAN FRANCISCO,,,,,,15-1121,Computer Systems Analysts,California,CA,,y,H-1B,66685.0,81000.0,data analyst,93644,,Average,,Average
2356,2371,I-200-13060-628378,certified,3/11/2013,3/15/2013,TAPJOY INC,66685.0,year,70000.0,year,DATA ANALYST,SAN FRANCISCO,,,,,,15-1121,Computer Systems Analysts,California,CA,,y,H-1B,66685.0,70000.0,data analyst,93658,,Average,,Average
2357,2372,I-200-13085-074819,certified,3/26/2013,4/1/2013,BRAVURA SYSTEMS INC,66685.0,year,67621.0,year,DATA ANALYST,SAN FRANCISCO,,,,,,15-1121,Computer Systems Analysts,California,CA,,y,H-1B,66685.0,67621.0,data analyst,93666,,Average,,Average
2358,2373,I-200-12305-363002,certified,10/31/2012,11/6/2012,LUNDQUIST CONSULTING INC,66685.0,year,66685.0,year,DATA ANALYST,BURLINGAME,,,,,,15-1121,Computer Systems Analysts,California,CA,,y,H-1B,66685.0,66685.0,data analyst,93683,,Average,,Average
2359,2374,I-200-13086-964552,certified,3/27/2013,4/2/2013,AVALONDEV CORPORATION,32.05,hour,32.05,hour,PI DATA ANALYST,BAKERSFIELD,,,,,,15-1131,Computer Programmers,California,CA,,y,H-1B,66664.0,66664.0,data analyst,93712,,Average,,Average
2360,2375,I-200-15051-271216,certified,2/27/2015,3/5/2015,COASTAL MEDICAL INC,66643.0,year,70000.0,year,SENIOR CLINICAL QUALITY DATA ANALYST,PROVIDENCE,,,,,,15-2041,STATISTICIANS,Rhode Island,RI,02903,y,H-1B,66643.0,70000.0,data analyst,93717,,Average,,Average
2361,2376,I-200-13274-432772,certified,10/1/2013,10/22/2013,CAPITAL ONE SERVICES LLC,66622.4,year,77700.0,year,SENIOR DATA ANALYST,GLEN ALLEN,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.4,77700.0,data analyst,93722,,Average,,Average
2362,2377,I-200-13205-168794,certified,7/26/2013,8/1/2013,CAPITAL ONE SERVICES LLC,66622.4,year,77700.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.4,77700.0,data analyst,93723,,Average,,Average
2363,2378,I-200-13233-196948,certified,8/27/2013,9/5/2013,CAPITAL ONE SERVICES LLC,66622.4,year,77700.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.4,77700.0,data analyst,93724,,Average,,Average
2364,2379,I-200-13232-192365,certified,8/21/2013,8/27/2013,CAPITAL ONE NATIONAL ASSOCIATION,66622.4,year,72000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.4,72000.0,data analyst,93730,,Average,,Average
2365,2380,I-200-14007-263295,certified,1/8/2014,1/14/2014,CAPITAL ONE SERVICES LLC,66622.4,year,70000.0,year,PRINCIPAL DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.4,70000.0,data analyst,93731,,Average,,Average
2366,2381,I-200-14157-152297,certified-withdrawn,6/10/2014,1/26/2015,CAPITAL ONE SERVICES LLC,66622.4,year,67000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,OPERATIONS RESEARCH ANALYSTS,Virginia,VA,23238,y,H-1B,66622.4,67000.0,data analyst,93732,,Average,,Average
2367,2382,I-200-13324-157825,certified,11/21/2013,11/27/2013,CAPITAL ONE SERVICES II LLC,66622.4,year,67000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.4,67000.0,data analyst,93733,,Average,,Average
2368,2383,I-200-14015-505952,certified,1/16/2014,1/23/2014,CAPITAL ONE SERVICES LLC,66622.4,year,67000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.4,67000.0,data analyst,93734,,Average,,Average
2369,2384,I-200-14052-069732,certified-withdrawn,2/24/2014,7/18/2014,CAPITAL ONE SERVICES LLC,66622.4,year,67000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.4,67000.0,data analyst,93735,,Average,,Average
2370,2385,I-200-14070-709725,certified,3/13/2014,3/19/2014,CAPITAL ONE SERVICES LLC,66622.4,year,67000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.4,67000.0,data analyst,93736,,Average,,Average
2371,2386,I-200-14078-796222,certified,3/20/2014,3/26/2014,CAPITAL ONE SERVICES LLC,66622.4,year,67000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.4,67000.0,data analyst,93737,,Average,,Average
2372,2387,I-200-14141-035141,certified,5/28/2014,6/3/2014,CAPITAL ONE SERVICES LLC,66622.4,year,67000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.4,67000.0,data analyst,93738,,Average,,Average
2373,2388,I-200-14176-185980,certified,6/30/2014,7/7/2014,CAPITAL ONE SERVICES LLC,66622.4,year,67000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.4,67000.0,data analyst,93739,,Average,,Average
2374,2389,I-200-13302-083259,certified,10/30/2013,11/5/2013,CAPITAL ONE SERVICES LLC,66622.4,year,66700.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.4,66700.0,data analyst,93742,,Average,,Average
2375,2390,I-200-14014-927984,certified,1/16/2014,1/23/2014,CAPITAL ONE SERVICES LLC,66622.0,year,77700.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,77700.0,data analyst,93772,,Average,,Average
2376,2391,I-200-14013-514296,certified,1/15/2014,1/22/2014,CAPITAL ONE NATIONAL ASSOCIATION,66622.0,year,75000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,75000.0,data analyst,93786,,Average,,Average
2377,2392,I-200-14064-967370,certified-withdrawn,3/5/2014,3/31/2014,EXPLORYS INC,66622.0,year,70000.0,year,DATA SCIENTIST - CONTENT DEVELOPMENT,CLEVELAND,,,,,,15-2041,Statisticians,Ohio,OH,,y,H-1B,66622.0,70000.0,data scientist,93819,,Average,,Average
2378,2393,I-200-14073-732505,certified,3/14/2014,3/20/2014,EXPLORYS INC,66622.0,year,70000.0,year,DATA SCIENTIST - CONTENT DEVELOPMENT,CLEVELAND,,,,,,15-2041,Statisticians,Ohio,OH,,y,H-1B,66622.0,70000.0,data scientist,93820,,Average,,Average
2379,2394,I-200-14013-051152,certified,1/15/2014,1/22/2014,CAPITAL ONE SERVICES LLC,66622.0,year,67000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,67000.0,data analyst,93842,,Average,,Average
2380,2395,I-200-14052-172053,certified,2/27/2014,3/5/2014,CAPITAL ONE SERVICES LLC,66622.0,year,67000.0,year,PRINCIPAL DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,67000.0,data analyst,93843,,Average,,Average
2381,2396,I-200-14064-489574,certified,3/10/2014,3/14/2014,CAPITAL ONE SERVICES LLC,66622.0,year,67000.0,year,PRINCIPAL DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,67000.0,data analyst,93844,,Average,,Average
2382,2397,I-200-14072-013196,certified,3/13/2014,3/19/2014,CAPITAL ONE SERVICES II LLC,66622.0,year,67000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,67000.0,data analyst,93845,,Average,,Average
2383,2398,I-200-14080-594505,certified,3/24/2014,3/28/2014,CAPITAL ONE NATIONAL ASSOCIATION,66622.0,year,67000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,67000.0,data analyst,93846,,Average,,Average
2384,2399,I-200-14090-354456,certified,4/11/2014,4/17/2014,CAPITAL ONE SERVICES LLC,66622.0,year,67000.0,year,PRINCIPAL DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,67000.0,data analyst,93847,,Average,,Average
2385,2400,I-200-14134-696627,certified,5/22/2014,5/29/2014,CAPITAL ONE SERVICES LLC,66622.0,year,67000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,67000.0,data analyst,93848,,Average,,Average
2386,2401,I-200-14153-563329,certified,6/4/2014,6/10/2014,CAPITAL ONE SERVICES LLC,66622.0,year,67000.0,year,PRINCIPAL DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,67000.0,data analyst,93849,,Average,,Average
2387,2402,I-200-14153-905905,certified,6/5/2014,6/11/2014,CAPITAL ONE SERVICES LLC,66622.0,year,67000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,67000.0,data analyst,93850,,Average,,Average
2388,2403,I-200-13186-836888,certified,7/10/2013,7/16/2013,CAPITAL ONE SERVICES LLC,66622.0,year,67000.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,67000.0,data analyst,93851,,Average,,Average
2389,2404,I-200-14015-987432,certified,1/16/2014,1/23/2014,CAPITAL ONE SERVICES LLC,66622.0,year,66700.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,66700.0,data analyst,93858,,Average,,Average
2390,2405,I-200-13294-036804,certified,10/24/2013,11/1/2013,CAPITAL ONE SERVICES LLC,66622.0,year,66622.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,66622.0,data analyst,93899,,Average,,Average
2391,2406,I-200-14065-478042,certified-withdrawn,3/10/2014,7/30/2014,CAPITAL ONE SERVICES LLC,66622.0,year,66622.0,year,SENIOR DATA ANALYST,RICHMOND,,,,,,15-2031,Operations Research Analysts,Virginia,VA,,y,H-1B,66622.0,66622.0,data analyst,93900,,Average,,Average
2392,2407,I-200-15065-311763,certified,3/10/2015,3/16/2015,APIGEE CORPORATION,66602.0,year,91000.0,year,DATA SCIENTIST,SAN JOSE,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,California,CA,95113,y,H-1B,66602.0,91000.0,data scientist,93905,,Average,,Average
2393,2408,I-200-15069-973770,certified,3/10/2015,3/16/2015,BEEPI INC,66602.0,year,80000.0,year,DATA ANALYST,LOS ALTOS,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,California,CA,94022,y,H-1B,66602.0,80000.0,data analyst,93922,,Average,,Average
2394,2409,I-200-15079-417292,certified,3/20/2015,3/26/2015,BEEPI INC,66602.0,year,80000.0,year,DATA ANALYST,LOS ALTOS,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,California,CA,94022,y,H-1B,66602.0,80000.0,data analyst,93923,,Average,,Average
2395,2410,I-200-15037-782052,certified,2/6/2015,2/17/2015,IBM INDIA PRIVATE LTD,66602.0,year,77273.0,year,MASTER DATA MANAGEMENT CONSULTANT,CHESTERBROOK,,,,,,15-1131,COMPUTER PROGRAMMERS,Pennsylvania,PA,19087,y,H-1B,66602.0,77273.0,management consultant,93929,,Average,,Average
2396,2411,I-200-15079-403990,certified,3/20/2015,3/26/2015,INDIQUE SOLUTIONS,66602.0,year,68000.0,year,DATA ANALYST,SUNNYVALE,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,California,CA,94086,y,H-1B,66602.0,68000.0,data analyst,93971,,Average,,Average
2397,2412,I-200-15063-852311,certified,3/4/2015,3/10/2015,ACNOVATE CORPORATION,66602.0,year,67000.0,year,DATA ANALYST,SANTA CLARA,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,California,CA,95054,y,H-1B,66602.0,67000.0,data analyst,93975,,Average,,Average
2398,2413,I-200-14233-915829,certified,8/22/2014,8/28/2014,NMK GLOBAL INC,66602.0,year,66603.0,year,DATA ANALYST,MOUNTAIN VIEW,,,,,,15-1121,Computer Systems Analysts,California,CA,,y,H-1B,66602.0,66603.0,data analyst,94008,,Average,,Average
2399,2414,I-200-15051-032496,certified,2/25/2015,3/3/2015,SIMPLY HIRED INC,66602.0,year,66602.0,year,DATA ANALYST,SUNNYVALE,,,,,,15-1121,COMPUTER SYSTEMS ANALYSTS,California,CA,94085,y,H-1B,66602.0,66602.0,data analyst,94016,,Average,,Average
2400,2415,I-200-13148-616594,certified,5/28/2013,6/3/2013,GLAXOSMITHKLINE LLC,66581.0,year,93200.0,year,PAYER EVIDENCE GENERATION DATA ANALYST,RESEARCH TRIANGLE PARK,,,,,,15-2031,Operations Research Analysts,North Carolina,NC,,y,H-1B,66581.0,93200.0,data analyst,94043,,Average,,Average
2401,2416,I-200-14049-399261,certified,2/18/2014,2/24/2014,IFTTT INC,66581.0,year,90000.0,year,DATA ANALYST,SAN FRANCISCO,,,,,,15-2031,Operations Research Analysts,California,CA,,y,H-1B,66581.0,90000.0,data analyst,94044,,Average,,Average
2402,2417,I-200-13252-908260,certified,9/9/2013,9/13/2013,BUSINESS RESEARCHERS INC,66581.0,year,80000.0,year,DATA ANALYST PROJECT MANAGER,SAN FRANCISCO,,,,,,15-2031,Operations Research Analysts,California,CA,,y,H-1B,66581.0,80000.0,data analyst,94046,,Average,,Average
2403,2418,I-200-14114-252148,certified,4/28/2014,5/2/2014,ZYNGA INC,66581.0,year,76000.0,year,DATA ANALYST,SAN FRANCISCO,,,,,,15-2031,Operations Research Analysts,California,CA,,y,H-1B,66581.0,76000.0,data analyst,94050,,Average,,Average
2404,2419,I-200-14093-049481,certified,4/21/2014,4/25/2014,FLURRY INC,66581.0,year,70000.0,year,DATA ANALYST,SAN FRANCISCO,,,,,,15-2031,Operations Research Analysts,California,CA,,y,H-1B,66581.0,70000.0,data analyst,94053,,Average,,Average
